article_ID,author_ID,description,decision
782,57207687950,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
783,55919211300,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
783,15521088300,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
783,57201199846,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
784,57208341600,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
784,56854811600,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
784,57194787481,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
785,7005241866,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
785,23006267900,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
785,57217147006,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
786,7004904337,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
786,23388379100,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
786,57192307368,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
787,14831622300,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
787,57219015425,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
787,35078644900,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
788,57193845336,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
788,57193878725,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
788,57217146534,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
789,26538762200,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
789,57201125120,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
789,57194047820,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
790,57194875876,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
790,56939117000,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
790,57216244800,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
791,56029648000,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
791,55837442300,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
791,7003678761,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
792,7101806481,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
792,57189235340,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
792,9845705900,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
793,57212277009,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
793,57204829124,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
793,55542008600,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
794,55912340300,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
794,7006410098,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
794,7006001488,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
795,57192955909,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
795,57217317667,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
795,35729129900,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
796,57212271159,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
796,6508257901,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
796,35409277700,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
797,57208709846,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
797,55674595800,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
797,38061138100,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
798,57201645135,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
798,57192945685,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
798,19934211900,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
799,57203247682,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
799,57210288854,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
799,55547115089,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
800,57200201882,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
800,57170532300,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
800,57190605478,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
801,56376235200,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
801,57212172095,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
801,7004929818,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
802,57216966389,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
802,36167063600,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
802,57196465311,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
803,9845705900,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
803,7005903021,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
803,7102402058,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
804,56530707600,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
804,57195591421,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
804,57215613881,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
805,6701755273,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
805,36167063600,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
805,57212104028,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
806,56875089300,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
806,15081415200,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
806,57217245563,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
807,57031532600,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
807,57201724099,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
807,57208524360,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
808,57202904399,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
808,57208341600,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
808,57200077532,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
809,56692412900,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
809,57204916397,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
809,57193027820,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
810,7402288130,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
810,57218994430,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
810,57205514839,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
811,12445742400,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
811,55827824100,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
811,57194006378,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
812,56221719300,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
812,6505524737,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
812,25958165500,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
813,56196521900,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
813,57204695450,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
813,57200688910,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
814,57202776341,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
814,57003496300,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
814,56968013300,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
815,57193099661,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
815,57204728159,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
815,36944158600,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
816,57188173800,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
816,56685789300,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
816,35239803700,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
817,55458271500,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
817,57215336161,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
817,57218886189,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
818,57207687043,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
818,26641352100,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
818,12780700500,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
819,55639502500,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
819,7003302831,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
819,57212168814,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
820,26427694400,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
820,57212104751,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
820,56353116200,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
821,57202602903,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
821,36503632200,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
821,25937446600,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
822,7004590414,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
822,8421746800,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
822,55806548500,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
823,23003484200,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
823,57196277369,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
823,57205501457,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
824,57212107391,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
824,57198519795,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
824,35099253600,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
825,6701910642,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
825,9733496700,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
825,57205500882,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
826,57197773578,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
826,56896749800,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
826,57218593446,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
827,57218883196,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
827,7004848095,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
827,57194105863,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
828,57191474405,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
828,6603288835,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
828,57190859038,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
829,7103065698,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
829,7202518970,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
829,6506328689,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
830,56710953300,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
830,56020026900,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
830,57192964074,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
831,10639240900,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
831,57219009389,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
831,56577741600,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
832,6506325894,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
832,7101608513,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
832,55832864500,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
833,56263632000,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
833,55855376400,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
833,7103321645,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
834,57216811262,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
834,35078644900,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
834,23060352300,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
835,57207260622,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
835,56701619800,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
835,57203298908,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
836,57193749678,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
836,57203180153,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
836,55354928800,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
837,8891726500,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
837,55739722900,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
837,35547089300,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
838,7201687754,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
838,55100119300,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
838,42062742100,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
839,16199522200,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
839,57205503531,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
839,24177939700,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
840,57202648414,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
840,57192643299,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
840,57192643299,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
841,57145797800,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
841,57193429691,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
841,57202088821,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
842,57202047395,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
842,57192964074,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
842,57189623841,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
843,24401574900,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
843,57201465968,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
843,7004611313,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
844,7006441571,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
844,57197733358,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
844,7004060735,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
845,36602439100,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
845,56086163900,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
845,55807632000,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
846,57212209717,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
846,57003792300,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
846,57205589719,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
847,57200206301,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
847,55249658600,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
847,7006051256,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
848,23003484200,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
848,9245406100,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
848,57007514800,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
849,57195595627,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
849,6601976036,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
849,57216183270,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
850,57217147399,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
850,6507412888,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
850,56747755300,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
851,6701755273,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
851,55944615300,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
851,15848894300,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
852,57211105311,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
852,57204916397,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
852,7003387464,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
853,57202852946,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
853,7402364894,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
853,57203030537,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
854,26321508500,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
854,57208184650,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
854,57201700890,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
855,7202049689,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
855,6507412888,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
855,8421746800,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
856,6603042352,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
856,9277159100,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
856,57194015684,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
857,57201618074,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
857,57202927332,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
857,6602335448,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
858,14631026900,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
858,57216748895,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
858,57203836305,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
859,57190808464,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
859,56710953300,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
859,55797091700,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
860,57197728435,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
860,56556056000,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
860,7003445799,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
861,7201741468,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
861,7102905437,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
861,57195398251,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
862,57031187500,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
862,57204968964,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
862,56979909000,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
863,41262329300,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
863,35336731800,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
863,6701460244,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
864,57195962821,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accapted
