ID,name
5802,Acoustic intensity vectors
5803,Conditional sampling
5804,Impingement regions
5805,Inclined flat plates
5806,Schlieren visualization
5807,Supersonic impinging jets
5808,Upstream direction
5809,Augmented reality systems
5810,Display system
5811,Near-to-Eye display
5812,Optical platforms
5813,Volume holograms
5814,Waveguide optics
5815,Cyber security
5816,Insider Threat
5817,Multiparty computation
5818,state inference
5819,Object detection
5820,Cascade algorithm
5821,Detection rates
5822,Facial recognition
5823,Image brightness
5824,Image contrasts
5825,Manual labeling
5826,Non cooperative situations
5827,Roadside cameras
5828,Face recognition
5829,Lime
5830,Numerical analysis
5831,Plasma confinement
5832,Poisson ratio
5833,Applied loads
5834,Experimental and numerical analysis
5835,Mortar specimens
5836,Nonlinear behavior
5837,Nonlinear elastics
5838,Stress-strain behaviors
5839,Dynamic analysis
5840,Electric sensing devices
5841,Ballistic armors
5842,Dynamic testing
5843,Energy dissipation mechanism
5844,High-speed camera image
5845,In-situ measurement
5846,Spectral distortions
5847,Wavelength shift
5848,Electrical engineering students
5849,Inter-disciplinary designs
5850,Multi-disciplinary designs
5851,Project based learning
5852,Student design projects
5853,Teaching methodologies
5854,University of technologies
5855,Arctic vehicles
5856,Commercial vehicles
5857,Marine pollution
5858,Offshore oil wells
5859,Remotely operated vehicles
5860,Space platforms
5861,Strain measurement
5862,Fiber optic monitoring systems
5863,Instrumentation technologies
5864,Johnson Space Center
5865,Measurement correlations
5866,Operational platforms
5867,Strain sensing systems
5868,Tension and compression
5869,Monitoring
5870,Asset management
5871,Budget control
5872,Water pipelines
5873,Capital budgets
5874,Condition assessments
5875,Infrastructure asset management
5876,Likelihood of failures
5877,Overall costs
5878,Reducing costs
5879,Replacement projects
5880,Water infrastructure
5881,Cellulose
5882,Dispensers
5883,Fiber reinforced materials
5884,Hemp
5885,Hybrid materials
5886,Kenaf fibers
5887,Lignin
5888,Natural fibers
5889,Composite thermal properties
5890,Constituent materials
5891,Eco-composites
5892,Effective thermal conductivity
5893,Experimental investigations
5894,Fiber reinforced composites
5895,Kenaf
5896,Multilevels
5897,Composites
5898,Lignins
5899,Thermal Conductivity
5900,Design of experiments
5901,Gas plants
5902,Combustion power
5903,Constraining models
5904,Full scale simulation
5905,Full-scale modeling
5906,Full-scale models
5907,Pacific northwest national laboratories
5908,Statistical framework
5909,Collision detection algorithm
5910,Frequency-modulated continuous waves
5911,Geometric relationships
5912,Path-planning algorithm
5913,Phased array radar systems
5914,Random sample consensus
5915,Sense and avoid systems
5916,International trade
5917,International Standards Organization
5918,Life Cycle Assessment (LCA)
5919,Nongovernmental organizations
5920,Sustainability practices
5921,Sustainable infrastructure
5922,Sustainable outcomes
5923,Underground infrastructure
5924,ISO Standards
5925,Wastewater treatment
5926,Water conservation
5927,Water treatment
5928,Department of interiors
5929,Global warming potential
5930,Hydrologic conditions
5931,Infrastructure systems
5932,Sustainability assessment
5933,Linear regression
5934,Loads (forces)
5935,Maximum tensile force
5936,Mechanically stabilized earth wall
5937,Multiple linear regression equations
5938,Reinforcing elements
5939,Thermal variation
5940,Aggregates
5941,Pipeline corrosion
5942,Slip forming
5943,Underground corrosion
5944,Water supply
5945,Asset management plan
5946,Operating characteristics
5947,Soil corrosivity
5948,Trenchless technologies
5949,Underground pipes
5950,Utah state universities
5951,Water industries
5952,Trenching
5953,Bone
5954,Drug products
5955,Intelligent control
5956,Patient monitoring
5957,Patient treatment
5958,Pulmonary diseases
5959,Statistical tests
5960,Bone mineral density
5961,Clinical support systems
5962,Demographic information
5963,Fracture prediction
5964,Imbalanced dataset
5965,Objective functions
5966,Predictive performance
5967,corticosteroid
5968,chronic respiratory tract disease
5969,comorbidity
5970,data base
5971,demography
5972,fracture
5973,sensitivity analysis
5974,statistical analysis
5975,area under the curve
5976,bone density
5977,breathing disorder
5978,complication
5979,epidemiology
5980,health insurance
5981,hip fracture
5982,inhalational drug administration
5983,osteoporosis
5984,prospective study
5985,spine fracture
5986,Taiwan
5987,"Administration, Inhalation"
5988,Adrenal Cortex Hormones
5989,Area Under Curve
5990,Bone Density
5991,Comorbidity
5992,Hip Fractures
5993,"Insurance, Health"
5994,Osteoporosis
5995,Prevalence
5996,Prospective Studies
5997,Respiration Disorders
5998,Software
5999,Spinal Fractures
6000,Geographic information systems
6001,Risk analysis
6002,Spatial variables measurement
6003,Computerized maintenance management system
6004,Consequence of failures (CoF)
6005,GIS (geographic information system)
6006,Management decision-making
6007,Management functionality
6008,Maps
6009,Tensors
6010,22q11.2 deletion syndrome
6011,Diffusion anisotropy
6012,dMRI
6013,White matter
6014,Anisotropy
6015,Best model
6016,Default values
6017,Hyper-parameter optimizations
6018,Hyperparameters
6019,Metalearning
6020,Performance improvements
6021,Systematic analysis
6022,Intelligent robots
6023,Vision
6024,Attitude error
6025,Flying vehicles
6026,Gravity vectors
6027,Standard deviation
6028,Unmanned aircrafts
6029,Visual odometry
6030,Binary mixtures
6031,Vapor pressure
6032,Average absolute deviation
6033,Correlating equations
6034,Predictive correlation
6035,Temperature dependent
6036,Thermodynamic consistency
6037,Thermodynamic relationships
6038,Bias estimation
6039,Constant bias
6040,Covariance intersection
6041,Multi target tracking system
6042,Pseudo measurements
6043,Sensor model
6044,Tracking performance
6045,Aperiodic arrays
6046,Electrically large
6047,Frequency sensitivity
6048,Numerical optimizations
6049,Peak sidelobe level
6050,Acceleration
6051,Accelerometers
6052,Fatigue crack propagation
6053,Nanosensors
6054,Sporting goods
6055,Impact detection
6056,Impact energy
6057,Impact velocities
6058,Severity index
6059,polyurethan
6060,polyurethan foam
6061,acceleration
6062,foam
6063,football
6064,football player
6065,Gadd severity index
6066,injury scale
6067,injury severity
6068,piezoelectricity
6069,accelerometry
6070,conductometry
6071,device failure analysis
6072,evaluation study
6073,helmet
6074,nanotechnology
6075,pressure transducer
6076,reproducibility
6077,sports equipment
6078,Accelerometry
6079,Conductometry
6080,Equipment Failure Analysis
6081,Football
6082,Head Protective Devices
6083,Polyurethanes
6084,Reproducibility of Results
6085,Sensitivity and Specificity
6086,Sports Equipment
6087,"Transducers, Pressure"
6088,Audition
6089,Speech recognition
6090,Auditory feedback
6091,Hearing disorders
6092,Stroke counts
6093,Vocal tract movements
6094,voicing
6095,whisper
6096,Whispered speech
6097,Approximate function
6098,Boundary systems
6099,Crack resistance
6100,High dimensional spaces
6101,High-dimensional systems
6102,College buildings
6103,Multipath propagation
6104,Radio waves
6105,Directional Antenna
6106,Wireless communications
6107,Cast iron
6108,Electric power supply
6109,Lateral spreading
6110,Lifeline damage
6111,Pipeline failures
6112,Roads and bridges
6113,Transportation system
6114,Water distribution networks
6115,Water distribution systems
6116,distribution system
6117,landslide
6118,pipeline
6119,water supply
6120,Bibliographies
6121,Industrial relations
6122,Instruments
6123,Conciseness
6124,language use
6125,Pragmatics
6126,Word choices
6127,Writing style
6128,Acoustic radiators
6129,Shells (structures)
6130,Acoustic radiation modes
6131,Basis functions
6132,Circular cylindrical shells
6133,Critical design parameters
6134,Cut-on phenomena
6135,Cylindrical shell
6136,Radiation efficiency
6137,Radiation mode
6138,Antenna feeders
6139,Antenna radiation
6140,Electric resistance
6141,Radio astronomy
6142,Radio communication
6143,Satellite communication systems
6144,Effective resistances
6145,Phased array antennas
6146,scanned beams
6147,Carbon
6148,Compressibility
6149,Molding
6150,Empirical measurement
6151,Non-uniform thickness
6152,Permeability measurements
6153,Reinforcement materials
6154,Thickness gradients
6155,Vacuum infusion
6156,Capacitance measurement
6157,Frequency converters
6158,Capacitor mismatch
6159,Measurement precision
6160,Metal oxides
6161,Mismatch characterization
6162,Multiplexing techniques
6163,Resolution requirements
6164,Sensitivity improvements
6165,Boundary element analysis
6166,Deformable particles
6167,Dynamic refinement
6168,Smoothing techniques
6169,Bragg gratings
6170,High-speed interrogation
6171,Sensor systems
6172,Stiffened composite
6173,Temporal resolution
6174,Tunable filters
6175,Wavelength division multiplexed
6176,Security systems
6177,Software design
6178,Application security
6179,End-to-end encryption
6180,Layered security
6181,Legacy software
6182,Secure software development
6183,Security features
6184,Threat mitigation
6185,macrogol derivative
6186,amino acid sequence
6187,beta sheet
6188,circular dichroism
6189,enzyme active site
6190,protein binding
6191,protein conformation
6192,protein degradation
6193,reduction (chemistry)
6194,molecular model
6195,Amino Acid Sequence
6196,"Models, Molecular"
6197,"Protein Conformation, beta-Strand"
6198,Protein Stability
6199,Proteolysis
6200,Cost reduction
6201,Dynamic grouping
6202,Operational environments
6203,Receding horizon control
6204,Receding horizon controllers
6205,Unmanned vehicles
6206,Passive networks
6207,Causal influences
6208,Network reconstruction
6209,Single users
6210,Systems theoretic approach
6211,Twitter datum
6212,Insertion losses
6213,Manufacture
6214,Melting
6215,Waveguide attenuators
6216,Attenuation performance
6217,Complex structure
6218,High mechanical strength
6219,Industry standards
6220,Selective laser melting
6221,Waveguide structure
6222,Construction Management Courses
6223,Engineering management education
6224,Ethical issues
6225,Management course
6226,Multiple-case study
6227,Thematic analysis
6228,Undergraduate projects
6229,Electric control equipment
6230,Heat conduction
6231,Comparison of models
6232,First-order plus dead-time models
6233,Heat source modeling
6234,Heat sources
6235,Quasi steady state conditions
6236,Temperature models
6237,Computer science
6238,Data visualization
6239,Facings
6240,Flow visualization
6241,Visualization
6242,Conferences
6243,Data and knowledge visualizations
6244,Intelligent educational systems
6245,Literature reviews
6246,Aircraft carriers
6247,Aircraft communication
6248,Sensitivity analysis
6249,Adaptability
6250,Evolvability
6251,Improved cookstove
6252,Reconfigurability
6253,Reconfigure
6254,Liquefied gases
6255,Logic devices
6256,Electromagnetic calorimeter
6257,High energy physics experiments
6258,High energy physics experiments (HEP)
6259,Instrumentation
6260,Reliability requirements
6261,Scrubbing
6262,High energy physics
6263,Bandpass filters
6264,Circuit elements
6265,Narrow band filter
6266,Phase-shift method
6267,Spectral purity
6268,Standing problems
6269,Tunable oscillator
6270,Typical values
6271,Voltage dividers
6272,Brakes
6273,Wood
6274,Aeronautical design
6275,All-electric aircraft
6276,Carbon fiber reinforced
6277,Engineering challenges
6278,Interior space
6279,Manufacturing skills
6280,Total distances
6281,avobenzone
6282,coumarin
6283,photoinitiator
6284,quercetin
6285,resin
6286,rosin
6287,serpentine
6288,sudan I
6289,sulfide
6290,channel gating
6291,fluorescent lighting
6292,height
6293,illumination
6294,layer thickness
6295,physical parameters
6296,polymerization
6297,radiation absorption
6298,scanning electron microscopy
6299,solubility
6300,ultraviolet spectrophotometry
6301,Biophysics
6302,Gait analysis
6303,Average errors
6304,Calibration model
6305,Cross validation
6306,Functional data analysis
6307,Ground reaction forces
6308,Human movements
6309,Human walking
6310,Novel nanocomposites
6311,biosensor
6312,body height
6313,body mass
6314,exercise intensity
6315,ground reaction force
6316,measurement accuracy
6317,nanocomposite piezo responsive foam sensor
6318,shoe
6319,three dimensional imaging
6320,treadmill
6321,validation process
6322,clinical trial
6323,Walking
6324,Development time
6325,Engineering design process
6326,Latest technology
6327,Microsoft kinect
6328,Space requirements
6329,Virtual reality technology
6330,Industry
6331,Ascending auctions
6332,Average numbers
6333,Internet auctions
6334,Unobserved auction participation
6335,bed
6336,environmental monitoring
6337,season
6338,Bedding and Linens
6339,Environmental Monitoring
6340,Floors and Floorcoverings
6341,Seasons
6342,Grippers
6343,MIS devices
6344,Transplantation (surgical)
6345,Bending stress
6346,Range of motions
6347,Research results
6348,Surgical instrument
6349,Two-degree of freedom
6350,grasping forceps
6351,large scale production
6352,minimally invasive surgery
6353,range of motion
6354,Per unit
6355,Spatial visualization
6356,gadolinium pentetate meglumine
6357,cartilage
6358,controlled clinical trial
6359,disease severity
6360,femoroacetabular impingement
6361,hip osteoarthritis
6362,prognosis
6363,early diagnosis
6364,hip
6365,radiography
6366,Early Diagnosis
6367,Femoracetabular Impingement
6368,Follow-Up Studies
6369,Hip Joint
6370,"Osteoarthritis, Hip"
6371,Prognosis
6372,Radiography
6373,Design implications
6374,Human-in-the-loop
6375,Interactive system
6376,Mixed-initiative interactions
6377,Model algorithms
6378,Refinement operations
6379,Topic Modeling
6380,Fluid motions
6381,Original videos
6382,bad news
6383,directness
6384,Message format
6385,Negative information
6386,Negative message buffer
6387,Small buffers
6388,Social relationships
6389,visuals
6390,Coaxial cables
6391,Adverse effect
6392,Charge buildup
6393,Compact size
6394,Dynamic range
6395,Fixed structure
6396,High-voltage measurement
6397,Risetimes
6398,Plasma CVD
6399,Plasma enhanced chemical vapor deposition
6400,Water absorption
6401,Absorption effects
6402,Fluorescence sensing
6403,Fluorescence sensors
6404,Plasma enhanced chemical vapor depositions (PE CVD)
6405,Single oxides
6406,SiO2
6407,Cerebellar ataxia
6408,Essential tremor
6409,In-vivo
6410,Multiple research
6411,Parkinson's disease
6412,Quantitative characterization
6413,Side effect
6414,Surgical interventions
6415,Low pass filters
6416,electronic device
6417,signal processing
6418,theoretical model
6419,Essential Tremor
6420,"Models, Theoretical"
6421,Shoulder
6422,"Signal Processing, Computer-Assisted"
6423,Wearable Electronic Devices
6424,Wrist
6425,Fluid dynamics
6426,Dimensionless ratios
6427,Effective diameter
6428,Flow-structure interaction
6429,High speed imaging
6430,Hydrodynamic forces
6431,Impact hydrodynamic pressure
6432,Interfacial flow (free surface)
6433,Oscillation periods
6434,aerodynamics
6435,fluid mechanics
6436,free surface flow
6437,interface
6438,sphere
6439,Group theory
6440,Atomic displacement
6441,Combinatorial explosion
6442,Displacement direction
6443,Displacement patterns
6444,Elimination process
6445,Enumeration
6446,Model alloys
6447,Thermal properties of materials
6448,Anechoic chambers
6449,Millimeter waves
6450,Scattering parameters
6451,Antenna radiation efficiency
6452,Measurement uncertainty
6453,Open ended waveguides
6454,Wireless systems
6455,Frequency estimators
6456,Joint maximum likelihood
6457,Simplex search algorithms
6458,Space time coding
6459,Two-dimensional grids
6460,Turbo codes
6461,Alamouti space time block codes
6462,Exponential representation
6463,Least Square
6464,Number of state
6465,Quadrature modulation
6466,Test flights
6467,Dissimilar aluminum alloy
6468,Joint property
6469,Macroscopic materials
6470,Material combination
6471,Process response
6472,Quasi-static tensile test
6473,Vectors
6474,Crystal lattice structure
6475,Crystal system
6476,Naval Research Laboratory
6477,Pearson symbol
6478,Concurrent engineering
6479,Candidate models
6480,Completion time
6481,Multiple user
6482,Optimal number
6483,Predictive power
6484,Refined model
6485,Proportional navigation
6486,Adaptation methods
6487,Disaster response
6488,Failure mitigation
6489,Future applications
6490,Internal structure
6491,Space explorations
6492,Steady state errors
6493,Mobile robots
6494,Design optimization
6495,Load-bearing capacity
6496,Multi-objective design optimization
6497,Multi-objective fitness function
6498,Pneumatic robot
6499,Target application
6500,Constrained optimization
6501,Inverse kinematics
6502,End-effector trajectory
6503,Hard constraints
6504,High-dimensional problems
6505,Optimization routine
6506,Quadratic programs
6507,Robotic manipulation
6508,Single configuration
6509,Ion beams
6510,Laser surgery
6511,Scanning
6512,Charge collection
6513,Circuit response
6514,Laser facilities
6515,Laser testing
6516,New facilities
6517,Spot scanning
6518,Laser mirrors
6519,Avionics
6520,Beam testing
6521,BRAM
6522,EDAC
6523,MMCM
6524,SERDES
6525,Soft error rate
6526,space
6527,Costs analysis
6528,Feasibility studies
6529,Health benefits
6530,Human energy
6531,Human-powered
6532,Public places
6533,System level synthesis
6534,Gene expression
6535,Biological phenomena
6536,Codon bias
6537,Contextual information
6538,Global context
6539,Heterologous gene expressions
6540,Language model
6541,Long-range dependencies
6542,Protein sequences
6543,Modeling languages
6544,High resolution transmission electron microscopy
6545,Lithium
6546,Mechanical stability
6547,Nanocrystalline silicon
6548,Nanocrystals
6549,Nanotubes
6550,Scaffolds
6551,Transmission electron microscopy
6552,Atmospheric pressure chemical vapor deposition
6553,Electrically conductive
6554,High silicon content
6555,Low pressure chemical vapor infiltration
6556,Nanocrystalline carbon
6557,Transmission electron
6558,Volumetric capacity
6559,Silicon batteries
6560,Construction
6561,Construction industry
6562,Commercial construction
6563,Economic cycles
6564,Economic downturn
6565,Economic Recession
6566,Organizational issues
6567,Organizational learning
6568,Recession
6569,Sampling survey
6570,Genetic engineering
6571,Bubble structures
6572,Phylogenetic tree reconstruction
6573,Phylogenetic trees
6574,Phylogenetics
6575,Supermatrix
6576,Whole genome sequences
6577,Disease associations
6578,Graph
6579,GWAS
6580,Next-generation sequencing
6581,Single nucleotides
6582,Polymorphism
6583,Basin of attraction
6584,Competitive environment
6585,cooperation
6586,Initial conditions
6587,Nash equilibria
6588,Side-payments
6589,College of Engineering and Technology
6590,General education
6591,Leadership principles
6592,Positive attitude
6593,Sophomore-level
6594,Statistically significant difference
6595,Academic institutions
6596,Advisory boards
6597,Construction management
6598,Industry experience
6599,Program accreditation
6600,Technology and designs
6601,Management science
6602,Construction projects
6603,Experiential learning theories
6604,Learning opportunity
6605,Project management principles
6606,Laptop computers
6607,Personal computers
6608,Smartphones
6609,Computing environments
6610,Computing hardware
6611,Computing platform
6612,Performance metrics
6613,Qualitative research
6614,Software usabilities
6615,Testing methodology
6616,Usability analysis
6617,Water filtration
6618,Sustainable water
6619,Project sustainability
6620,Tag systems
6621,Classroom presentations
6622,Effective learning
6623,Multi-disciplinary collaborations
6624,Preparation process
6625,Professional development opportunities
6626,"Science , technology , engineering , and maths"
6627,Teaching activities
6628,Coding framework
6629,Ethical responsibility
6630,Bridges
6631,Losses
6632,Damage
6633,Experimental analysis
6634,Fragility
6635,Incremental dynamic analysis
6636,Seismic behavior
6637,Highway bridges
6638,bridge
6639,cyclic loading
6640,dynamic analysis
6641,Chile
6642,Directional sensitivity
6643,Fiber axis
6644,Fiber direction
6645,Optical electric field sensors
6646,Cost engineering
6647,Standards
6648,collaboration
6649,Heterogeneous systems
6650,National institute for standards and technologies
6651,Real-time collaboration
6652,SQL database
6653,Analog circuits
6654,Differential amplifiers
6655,Gain measurement
6656,Cascode
6657,Differential circuits
6658,High voltage gain
6659,Low power amplifiers
6660,Moderate inversion
6661,Strong inversion regions
6662,Ultra high voltage
6663,weak/moderate inversion
6664,Cascode amplifiers
6665,Rural areas
6666,Market introduction
6667,Sales and distribution
6668,Testing conditions
6669,Energy conservation
6670,Weather information services
6671,Building energy consumption
6672,Building energy efficiency
6673,climate normalization
6674,Commercial building
6675,Energy simulation
6676,Heating and cooling
6677,Normalization methods
6678,Standard operating conditions
6679,Antigens
6680,Medical imaging
6681,Phase interfaces
6682,Urology
6683,Hierarchical splines
6684,Phase fields
6685,Tumor growth
6686,Electric welding
6687,Melting point
6688,Dissimilar material joining
6689,Dissimilar material systems
6690,Mechanical fastener
6691,Dissimilar materials
6692,Air delivery systems
6693,Capacity limitation
6694,Design and implementations
6695,Model and simulation
6696,Multi-Agent Model
6697,Separation assurances
6698,UAV systems
6699,Constitutive models
6700,Elastoplasticity
6701,Plasticity
6702,Unloading
6703,Yield stress
6704,Crystal plasticity
6705,Dislocation pileup
6706,Dual-phase steel
6707,Representative volume element (RVE)
6708,Superdislocations
6709,Optical films
6710,Refraction
6711,Refractive index
6712,Film stress
6713,High index
6714,High refractive index difference
6715,High-humidity environment
6716,Intrinsic stress
6717,RNA
6718,Air bubbles
6719,Concentration ranges
6720,Point of care
6721,RNA detection
6722,Streptavidin beads
6723,streptavidin
6724,virus RNA
6725,antiresonant reflecting optical waveguide biosensor chip
6726,automation
6727,concentration (parameters)
6728,Ebolavirus
6729,incubation time
6730,process development
6731,process optimization
6732,sample preparation multiplexer
6733,signal detection
6734,"Hemorrhagic Fever, Ebola"
6735,isolation and purification
6736,nucleic acid hybridization
6737,solid phase extraction
6738,virology
6739,Nucleic Acid Hybridization
6740,"RNA, Viral"
6741,Solid Phase Extraction
6742,Streptavidin
6743,Ignition
6744,Nuclear fuel elements
6745,Wind tunnels
6746,Combustion data
6747,Computational speed
6748,Growth parameters
6749,Heat transfer model
6750,Live fuels
6751,Semi-empirical modeling
6752,Wildland fire
6753,Flame research
6754,Electric power distribution
6755,Storms
6756,Vegetation
6757,Electric infrastructures
6758,Infrastructure networks
6759,Prediction model
6760,Resilience
6761,Resolution measurements
6762,Severe weather
6763,Vegetation management
6764,Fisher information matrix
6765,information
6766,Large power systems
6767,Mathematical forms
6768,Parameter combination
6769,Statistical manifolds
6770,Cell culture
6771,Cells
6772,Disease control
6773,Medicine
6774,Pathology
6775,Cell delivery
6776,Cell therapy
6777,Endogenous TGase
6778,Intraperitoneal injections
6779,Mesenchymal stem cell
6780,Micro-scaffold capsule
6781,Regenerative medicine
6782,Tissue transglutaminase
6783,Scaffolds (biology)
6784,glutamine
6785,lysine
6786,molecular scaffold
6787,protein glutamine gamma glutamyltransferase
6788,guanine nucleotide binding protein
6789,protein glutamine gamma glutamyltransferase 2
6790,acute liver failure
6791,anoikis
6792,cell adhesion
6793,cell protection
6794,cell therapy
6795,cell viability
6796,chemical binding
6797,ex vivo study
6798,liver injury
6799,mesenchymal stem cell
6800,Bagg albino mouse
6801,biocatalysis
6802,injection
6803,injuries
6804,liver
6805,mesenchymal stem cell transplantation
6806,mesenchymal stroma cell
6807,nude mouse
6808,tissue scaffold
6809,Biocatalysis
6810,Cell Adhesion
6811,Drug Delivery Systems
6812,GTP-Binding Proteins
6813,Injections
6814,Liver
6815,Mesenchymal Stem Cell Transplantation
6816,Mesenchymal Stromal Cells
6817,"Mice, Inbred BALB C"
6818,"Mice, Nude"
6819,Tissue Scaffolds
6820,Transglutaminases
6821,Deformation mechanism
6822,Digital image correlation methods
6823,Elevated temperature
6824,Increasing temperatures
6825,Microstructure correlation
6826,Strain accommodations
6827,Thermally activated
6828,Manganese
6829,Minerals
6830,Synthesis (chemical)
6831,Band gap energy
6832,Direct transition
6833,Energy value
6834,ferritin
6835,Indirect band gap
6836,Mineral formation
6837,Mixed metal oxide
6838,Energy gap
6839,Oxides
6840,Acidic conditions
6841,Basic conditions
6842,Electron acceptor
6843,Oxide nanoparticles
6844,Uv/vis absorptions
6845,Manganese oxide
6846,Computer applications
6847,Application architecture
6848,Business logic layers
6849,Cycle time reduction
6850,nocv1
6851,Singleton design patterns
6852,Synchronous collaboration
6853,Electric heating
6854,Recombinant proteins
6855,Spinning (fibers)
6856,Thermal diffusivity
6857,3-omega
6858,Low crystallinity
6859,Spider silk fibers
6860,Spider silks
6861,Synthetic silk
6862,Volumetric heat capacity
6863,Damping
6864,Lumped parameter modeling
6865,Sinusoidal input
6866,Tremor suppression
6867,device therapy
6868,joint
6869,limb tremor
6870,"Models, Neurological"
6871,Upper Extremity
6872,General designs
6873,Relative motion
6874,Rigid panels
6875,Available data
6876,Bayesian Analysis
6877,Designed experiments
6878,Large amounts of data
6879,Repeats and replicates
6880,Two sources
6881,Plates (structural components)
6882,Automotive applications
6883,Kirchhoff Love
6884,Reissner-Mindlin
6885,shells
6886,Design and evaluations
6887,Graphical user interface (GUIs)
6888,Multi objective decision making
6889,Multi-objective optimization problem
6890,Multiobjective decision
6891,Pareto optimal solutions
6892,Robot path-planning
6893,Effective interactions
6894,Haptic feedbacks
6895,human-swarm interaction
6896,Interaction methods
6897,Level of autonomies
6898,Operator performance
6899,Operator workload
6900,Situation awareness
6901,Gas industry
6902,Dynamic data reconciliation
6903,Industrial datum
6904,Industrial dynamics
6905,Measurement technologies
6906,Moving horizon estimation
6907,Oil and Gas Industry
6908,Optimization and control
6909,Wireless transmitter
6910,Economic analysis
6911,Insurance
6912,Reconstruction (structural)
6913,Water supply systems
6914,Construction costs
6915,Dam decommissioning
6916,Damage information
6917,Future generations
6918,Insurance policies
6919,Intergenerational equity
6920,cost-benefit analysis
6921,dam repair
6922,decommissioning
6923,economic analysis
6924,infrastructural development
6925,sedimentation
6926,sustainability
6927,Gavins Point Dam
6928,Rating
6929,Environmental hazards
6930,Front-end planning
6931,Infrastructure project
6932,Project definition rating index (PDRI)
6933,Project performance
6934,Scope definition
6935,Structured approach
6936,Dispersions
6937,Lagrange multipliers
6938,Dispersive transport
6939,Lagrangian particles
6940,Particle dispersion
6941,Particle dispersion model
6942,Particle-carrier gas
6943,Particle-tracking method
6944,Turbulent round jet
6945,Electric network parameters
6946,Meteorological problems
6947,Bayesian additive regression trees
6948,High spatial resolution
6949,Individual modeling
6950,Outage models
6951,Predictive modeling
6952,Quantile regression
6953,Weather hazards
6954,Bayesian analysis
6955,land use
6956,thunderstorm
6957,Connecticut
6958,forest
6959,grid cell
6960,human cell
6961,hurricane
6962,plant leaf
6963,remission
6964,winter
6965,Failure modes
6966,Stress-strain curves
6967,Concrete masonry prisms
6968,Masonry prisms
6969,Nonlinear stress-strain relationship
6970,Stiffness ratios
6971,Stress-strain relationships
6972,Masonry materials
6973,Velocimeters
6974,Velocity
6975,Accurate velocity measurement
6976,Backward facing step
6977,Hardware alterations
6978,Hardware differences
6979,In-plane components
6980,Particle image velocimetries
6981,Velocity measurement
6982,Laminates
6983,Superconducting materials
6984,Accelerating cavities
6985,Effects of materials
6986,Flux penetration
6987,Radio frequency cavity
6988,Superconducting cavities
6989,Superconducting layer
6990,Superconducting radio frequency
6991,superheating field
6992,In situ processing
6993,Austenite stainless steel
6994,Electron backscattering diffraction
6995,Fine equiaxed grains
6996,Grain size distribution
6997,Antenna structures
6998,Broadband operation
6999,Fabrication errors
7000,Power flux density
7001,Atria
7002,Lateral load analysis
7003,Resource consumption
7004,Skybridges
7005,Structural volume
7006,Tracking (position)
7007,Cluttered environments
7008,Comparison and analysis
7009,Data association
7010,Low computational complexity
7011,Modular framework
7012,Multiple target tracking
7013,Tuning parameter
7014,Light polarization
7015,Alignment-free
7016,Light splitting
7017,Linear polarizer
7018,Linearly polarized
7019,Linearly polarized light
7020,Maximum ranges
7021,Polarization rotator
7022,Splitting ratio
7023,Optical devices
7024,polarization
7025,Web services
7026,Bed load
7027,Bed-load transport
7028,Hydrologic information systems
7029,Predictive methods
7030,Stream classification
7031,data set
7032,database
7033,information system
7034,Circular polarization
7035,Microstrip antennas
7036,Optical resonators
7037,Active integrated antenna
7038,Class B
7039,Harmonic suppression
7040,High power
7041,Performance validation
7042,Size reductions
7043,Equations of motion
7044,Flow of water
7045,Fluid mechanics
7046,Froude number
7047,Korteweg-de Vries equation
7048,Shore protection
7049,Analytical results
7050,Complete classification
7051,Hydraulic engineering
7052,Power law relation
7053,Shallow water equations
7054,Shallow water flow
7055,Singular perturbations
7056,St. Venant equations
7057,Stability criteria
7058,Drug-resistant bacteria
7059,Fluorescence patterns
7060,MMI waveguides
7061,Molecular beacon
7062,Multiple excitations
7063,Multispectral detection
7064,Two-color
7065,Feed-back based
7066,Individual nanoparticles
7067,Single particle
7068,Deceleration
7069,Detect and avoid
7070,Frequency limitation
7071,Small UAS
7072,Alternative fuels
7073,Deionized water
7074,Fuel oils
7075,Rankine cycle
7076,Sulfur
7077,Sulfur dioxide
7078,Velocity control
7079,Capture efficiency
7080,Gas temperature
7081,Industrial gas turbines
7082,Inorganic materials
7083,Nickel base superalloy
7084,Particle velocities
7085,Particle-laden
7086,Removal of sulfur
7087,Petroleum deposits
7088,Driving factors
7089,Flow experience
7090,Pressure gain
7091,Pulse amplitude
7092,Pulsing frequencies
7093,Turbine efficiency
7094,Linux
7095,Authentication services
7096,Certificate validations
7097,Certificate-based
7098,Linux prototype
7099,Loadable kernel modules
7100,Research prototype
7101,Distance parameter
7102,Minimal representation
7103,Multiple grounds
7104,Reference frame
7105,Target estimations
7106,Trigonometric functions
7107,Weighted averages
7108,Course evaluations
7109,Design creativities
7110,Design synthesis
7111,Educational goals
7112,Assessment practices
7113,Design assessments
7114,Design project assessments
7115,Face to face
7116,Feedback to students
7117,Formative and summative assessments
7118,Public assessment
7119,Copyrights
7120,Intellectual property
7121,Patents and inventions
7122,Trademarks
7123,Creative work
7124,Cultural evolution
7125,Design schools
7126,IP trends
7127,Live projects
7128,Sponsored projects
7129,Utility patent
7130,Design thinking
7131,Experience design
7132,Holistic design
7133,Human-centered designs
7134,Collagen
